candidate_id,title,decision,reason_code,canonical_id,source_url,checked_at,notes
adaptive-rag-2024,Adaptive-RAG: Learning to Adapt Retrieval-Augmented Large Language Models through Question Complexity,EXCLUDED,ADJACENT_RETRIEVAL,doi:10.18653/v1/2024.naacl-long.389,https://aclanthology.org/2024.naacl-long.389/,2026-08-11,收敛轮 8：一般 RAG 路由不自动构成长时记忆。
agent-agemem-2026,Agentic Memory: Learning Unified Long-Term and Short-Term Memory Management for Large Language Model Agents,INCLUDED,INCLUDE_REPRESENTATIVE,10.18653/v1/2026.acl-long.981,https://aclanthology.org/2026.acl-long.981/,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-amem-2025,A-Mem: Agentic Memory for LLM Agents,INCLUDED,INCLUDE_REPRESENTATIVE,https://papers.nips.cc/paper_files/paper/2025/hash/19909c36f51abc4856b4560aff3d36d6-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2025/hash/19909c36f51abc4856b4560aff3d36d6-Abstract-Conference.html,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-evaluation-survey-2025,Evaluation and Benchmarking of LLM Agents: A Survey,EXCLUDED,SECONDARY_SURVEY,doi:10.1145/3711896.3736570,https://doi.org/10.1145/3711896.3736570,2026-08-11,收敛轮 8：主题过宽且为二手。
agent-expel-2024,ExpeL: LLM Agents Are Experiential Learners,INCLUDED,INCLUDE_REPRESENTATIVE,10.1609/aaai.v38i17.29936,https://ojs.aaai.org/index.php/AAAI/article/view/29936,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-generative-agents-2023,Generative Agents: Interactive Simulacra of Human Behavior,INCLUDED,INCLUDE_REPRESENTATIVE,10.1145/3586183.3606763,https://doi.org/10.1145/3586183.3606763,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-lightmem-2026,Lightweight LLM Agent Memory with Small Language Models,INCLUDED,INCLUDE_REPRESENTATIVE,10.18653/v1/2026.acl-long.588,https://aclanthology.org/2026.acl-long.588/,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-mem0-2025,Mem0: Building Production-Ready AI Agents with Scalable Long-Term Memory,INCLUDED,INCLUDE_REPRESENTATIVE,10.3233/FAIA251160,https://arxiv.org/abs/2504.19413,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-memgpt-2023,MemGPT: Towards LLMs as Operating Systems,INCLUDED,INCLUDE_REPRESENTATIVE,https://arxiv.org/abs/2310.08560,https://arxiv.org/abs/2310.08560,2026-08-11,主路线=agentic；层级=2；状态=preprint；优先级=core
agent-memllm-2025,MemLLM: Finetuning LLMs to Use Explicit Read-Write Memory,INCLUDED,INCLUDE_REPRESENTATIVE,https://openreview.net/forum?id=dghM7sOudh,https://openreview.net/forum?id=dghM7sOudh,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-memory-protocol-2026,Agent-Memory Protocol: A Privacy-Focused Protocol for LLM Agents and User Memory Interaction,EXCLUDED,INSUFFICIENT_EMPIRICAL_EVALUATION,,https://proceedings.mlr.press/v317/wu26a.html,2026-08-11,PMLR 正式 Bridge Program 论文，隐私边界设计有价值，但主要为协议形式化和案例说明，缺少广泛实证安全评测；作为防御候选保留在排除表。
agent-memory-r1-2026,Memory-R1: Enhancing Large Language Model Agents to Manage and Utilize Memories via Reinforcement Learning,INCLUDED,INCLUDE_REPRESENTATIVE,10.18653/v1/2026.acl-long.583,https://aclanthology.org/2026.acl-long.583/,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-recmem-2026,RecMem: Recurrence-based Memory Consolidation for Efficient and Effective Long-Running LLM Agents,INCLUDED,INCLUDE_REPRESENTATIVE,10.18653/v1/2026.findings-acl.1619,https://aclanthology.org/2026.findings-acl.1619/,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-reflexion-2023,Reflexion: Language Agents with Verbal Reinforcement Learning,INCLUDED,INCLUDE_REPRESENTATIVE,https://papers.nips.cc/paper_files/paper/2023/hash/1b44b878bb782e6954cd888628510e90-Abstract-Conference.html,https://papers.nips.cc/paper_files/paper/2023/hash/1b44b878bb782e6954cd888628510e90-Abstract-Conference.html,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-voyager-2024,Voyager: An Open-Ended Embodied Agent with Large Language Models,INCLUDED,INCLUDE_REPRESENTATIVE,https://arxiv.org/abs/2305.16291,https://arxiv.org/abs/2305.16291,2026-08-11,主路线=agentic；层级=2；状态=peer-reviewed；优先级=core
agent-workflow-memory-2024,Agent Workflow Memory,EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,arXiv:2409.07429,https://arxiv.org/abs/2409.07429,2026-08-11,引用链轮 6：预印本且代表性重叠。
agent-zep-2025,Zep: A Temporal Knowledge Graph Architecture for Agent Memory,INCLUDED,INCLUDE_REPRESENTATIVE,https://arxiv.org/abs/2501.13956,https://arxiv.org/abs/2501.13956,2026-08-11,主路线=agentic；层级=2；状态=preprint；优先级=bridge
agent4edu-2025,Agent4Edu: Generating Learner Response Data by Generative Agents for Intelligent Education Systems,EXCLUDED,DOMAIN_APPLICATION,https://ojs.aaai.org/index.php/AAAI/article/view/34565,https://ojs.aaai.org/index.php/AAAI/article/view/34565,2026-08-11,收敛轮 3 独立全文复核：记忆只是教育用户模拟器的一个模块，论文主问题是合成学习者反应而非记忆机制或生命周期治理。
agentdojo-2024,AgentDojo: A Dynamic Environment to Evaluate Prompt Injection Attacks and Defenses for LLM Agents,EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,doi:10.52202/079017-2636,https://proceedings.neurips.cc/paper_files/paper/2024/hash/97091a5177d8dc64b1da8bf3e1f6fb54-Abstract-Datasets_and_Benchmarks_Track.html,2026-08-11,引用链轮 6：适合作为安全背景，但不是记忆特有代表。
agenticcache-2026,AgenticCache: Cache-Driven Asynchronous Planning for Embodied AI Agents,INCLUDED,INCLUDE_IRREPLACEABLE_MECHANISM,mlsys-2026-c66a9db149261435664284a20b6f1d42,https://proceedings.mlsys.org/paper_files/paper/2026/hash/c66a9db149261435664284a20b6f1d42-Abstract-Conference.html,2026-08-11,收敛轮 13：行动层程序记忆及冷启动／热启动效果不可替代；因仅具身规划任务而定为 bridge。
agentpoison-2024,AgentPoison: Red-teaming LLM Agents via Poisoning Memory or Knowledge Bases,INCLUDED,INCLUDE_REPRESENTATIVE,10.52202/079017-4136,https://proceedings.neurips.cc/paper_files/paper/2024/hash/eb113910e9c3f6242541c1652e30dfd6-Abstract-Conference.html,2026-08-11,主路线=evaluation；层级=3；状态=peer-reviewed；优先级=core
ai-devil-data-sharing-2025,'AI is from the devil.' Behaviors and Concerns Toward Personal Data Sharing with LLM-based Conversational Agents,EXCLUDED,BROAD_DISCLOSURE_REPRESENTATIVE_OVERLAP,doi:10.56553/popets-2025-0086,https://petsymposium.org/popets/2025/popets-2025-0086.php,2026-08-11,收敛轮 9：高质量但对记忆技术的增量不足。
ai-worms-2026,The Reproduction Number of AI Worms: Epidemic Modeling of Adversarial Attacks in LLM Agent Ecosystems,EXCLUDED,SECURITY_SCOPE_OUT,doi:10.1109/msec.2026.3713527,https://doi.org/10.1109/msec.2026.3713527,2026-08-11,收敛轮 8：一般智能体传播安全，不是记忆特有证据。
algorithmic-self-portrait-2026,The Algorithmic Self-Portrait: Deconstructing Memory in ChatGPT,INCLUDED,INCLUDE_AFTER_FULLTEXT,doi:10.1145/3774904.3792671,https://doi.org/10.1145/3774904.3792671,2026-08-11,引用链轮 6：正式 WWW 2026 论文和 DOI 已核验；真实数据导出提供此前缺失的条目级产品记忆审计。
almpu-2026,A Robust Unlearning Method with Adaptive Knowledge Guidance and Memory Preservation,EXCLUDED,UNLEARNING_METHOD_OVERLAP,https://ojs.aaai.org/index.php/AAAI/article/view/39017,https://ojs.aaai.org/index.php/AAAI/article/view/39017,2026-08-11,收敛轮 3 独立全文复核：对安全数据微调攻击的鲁棒遗忘方法直接，但现有路线已以 MUSE 与再学习论文覆盖方法和反证两端，新增一张算法卡的边际解释力有限。
ama-2026,AMA: Adaptive Memory via Multi-Agent Collaboration,INCLUDED,NEW_NON_SUBSTITUTABLE_BENCHMARK_OR_FAILURE,doi:10.18653/v1/2026.findings-acl.152,https://aclanthology.org/2026.findings-acl.152/,2026-08-11,收敛轮 12：给出从冲突检测到定点更新/删除的完整可寻址闭环；这是现有图检索或只追加式记忆不能替代的显式一致性维护机制。
anyedit-2025,AnyEdit: Edit Any Knowledge Encoded in Language Models,INCLUDED,NEW_SECONDARY_BRANCH,pmlr:v267:jiang25b,https://proceedings.mlr.press/v267/jiang25b.html,2026-08-11,收敛轮 10：补上自回归长形式与多格式参数知识编辑这一不可替代二级分支。
apartment-price-rag-2025,Predicting Apartment Price Indices through Real Estate News Analysis: A Retrieval Augmented Generation-Large Language Model (RAG-LLM) Approach,EXCLUDED,DOMAIN_APPLICATION,doi:10.30902/jrea.2025.11.2.105,https://doi.org/10.30902/jrea.2025.11.2.105,2026-08-11,收敛轮 8：任务特定应用。
apex-mem-2026,APEX-MEM: Agentic Semi-Structured Memory with Temporal Reasoning for Long-Term Conversational AI,EXCLUDED,REPRESENTATIVE_OVERLAP,2026.acl-long.749,https://aclanthology.org/2026.acl-long.749/,2026-08-11,与 Zep 的时态图、MemoryOS 的分层管理和现有冲突更新代表重复。
ariel-privacy-decisions-2026,Personalizing Agent Privacy Decisions via Logical Entailment,INCLUDED,NEW_DIRECT_MEMORY_GOVERNANCE_MECHANISM,doi:10.56553/popets-2026-0087,https://petsymposium.org/popets/2026/popets-2026-0087.php,2026-08-11,收敛轮 9：新增历史隐私判断记忆、蕴含推理与人工升级机制。
arigraph-2025,AriGraph: Learning Knowledge Graph World Models with Episodic Memory for LLM Agents,INCLUDED,NEW_BRIDGE_MECHANISM,doi:10.24963/ijcai.2025/2,https://www.ijcai.org/proceedings/2025/2,2026-08-11,收敛轮 8：正式全文提供动态环境中的图式世界模型与情景记忆直接证据。
artem-2026,ARTEM: Enhancing Large Language Model Agents with Spatial-Temporal Episodic Memory,EXCLUDED,REPRESENTATIVE_OVERLAP_AFTER_FULLTEXT,doi:10.1609/aaai.v40i30.39773,https://ojs.aaai.org/index.php/AAAI/article/view/39773,2026-08-11,收敛轮 3 独立全文复核：全文复核后由 A-Mem、RecMem、Zep、MemoryBank 与 HippoRAG 谱系代表；证据仅单一合成长书且删除超限样本。
artificial-intimacy-2025,Artificial Intimacy: Exploring Normativity and Personalization Through Fine-tuning LLM Chatbots,EXCLUDED,PERSONALIZATION_WITHOUT_PERSISTENT_MEMORY,doi:10.1145/3706598.3713728,https://doi.org/10.1145/3706598.3713728,2026-08-11,收敛轮 9：个性化来自微调而非可管理的长期用户记忆。
associa-2025,Bridging Intuitive Associations and Deliberate Recall: Empowering LLM Personal Assistant with Graph-Structured Long-term Memory,INCLUDED,NEW_DIRECT_MECHANISM,doi:10.18653/v1/2025.findings-acl.901,https://aclanthology.org/2025.findings-acl.901/,2026-08-11,收敛轮 8：正式全文增加个人长期记忆中的图式关联与审议检索分支。
autocompressor-2023,Adapting Language Models to Compress Contexts,EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,doi:10.18653/v1/2023.emnlp-main.232,https://aclanthology.org/2023.emnlp-main.232/,2026-08-11,引用链轮 6：没有用户级写入、更新、删除或真实部署。
automating-data-access-permissions-ai-agents-2026,Towards Automating Data Access Permissions in AI Agents,INCLUDED,NEW_PERMISSION_MEMORY_MECHANISM,doi:10.1109/sp63933.2026.00018,https://doi.org/10.1109/SP63933.2026.00018,2026-08-11,收敛轮 9：新增基于历史的权限学习、置信度覆盖权衡和人工回退机制。
autonomous-agents-survey-2024,A survey on large language model based autonomous agents,EXCLUDED,SECONDARY_SURVEY,doi:10.1007/s11704-024-40231-1,https://doi.org/10.1007/s11704-024-40231-1,2026-08-11,收敛轮 8：二手综述。
beyond-prompts-2024,Beyond Prompts: Dynamic Conversational Benchmarking of Large Language Models,INCLUDED,INTERLEAVED_FAILURE_BENCHMARK,doi:10.52202/079017-1347,https://proceedings.neurips.cc/paper_files/paper/2024/hash/4aedf0cba303537fcb6cf948bb41b2df-Abstract-Datasets_and_Benchmarks_Track.html,2026-08-11,收敛轮 3 独立全文复核：把长期对话中的任务交错和上下文切换作为反证，表明单任务能力不能外推到自然长程交互。
big-help-big-brother-2025,"Big Help or Big Brother? Auditing Tracking, Profiling, and Personalization in Generative AI Assistants",INCLUDED,INCLUDE_AFTER_INDEPENDENT_FULLTEXT_AUDIT,usenix-security-2025:309652,https://www.usenix.org/conference/usenixsecurity25/presentation/vekaria,2026-08-11,引用链轮 4 独立全文复核：对九个已部署浏览器助手做网络流量和行为审计，连接持久历史、跨场景画像、个性化与真实敏感数据流，补足真实部署隐私证据。
blenderbot3-2022,BlenderBot 3: a deployed conversational agent that continually learns to responsibly engage,INCLUDED,INCLUDE_REPRESENTATIVE,https://arxiv.org/abs/2208.03188,https://arxiv.org/abs/2208.03188,2026-08-11,主路线=personal；层级=2；状态=official-report；优先级=bridge
bot-among-us-2026,Bot Among Us: Exploring User Awareness and Privacy Concerns About Chatbots in Group Chats,EXCLUDED,GENERIC_CHATBOT_ACCESS_NOT_LLM_MEMORY,doi:10.56553/popets-2026-0016,https://petsymposium.org/popets/2026/popets-2026-0016.php,2026-08-11,收敛轮 9：模型与记忆对象均不满足范围合同。
burnout-chatbot-control-2023,Trust and Perceived Control in Burnout Support Chatbots,EXCLUDED,HCI_REPRESENTATIVE_OVERLAP,doi:10.1145/3544549.3585780,https://doi.org/10.1145/3544549.3585780,2026-08-11,收敛轮 8：未增加记忆特有证据。
cam-2025,CAM: A Constructivist View of Agentic Memory for LLM-Based Reading Comprehension,EXCLUDED,SATURATION_REPRESENTATIVE_OVERLAP,,https://proceedings.neurips.cc/paper_files/paper/2025/hash/a488aa1a0c00d76db8a922ef7815a786-Abstract-Conference.html,2026-08-11,增量聚类与层级摘要是智能体阅读变体，与 A-Mem、RecMem 和 MemoryOS 的结构化组织主线重叠。
camelot-2024,CAMELoT: Towards Large Language Models with Training-Free Consolidated Associative Memory,EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,arXiv:2402.13449,https://arxiv.org/abs/2402.13449,2026-08-11,引用链轮 6：只核验到 arXiv 原始记录，且没有删除、权限或真实纵向部署。
campus-ai-commercial-ai-2026,Campus AI vs. Commercial AI: Comparing How Students and Employees Perceive their University’s LLM Chatbot vs. ChatGPT,EXCLUDED,DEPLOYMENT_WITHOUT_MEMORY_MECHANISM,doi:10.1145/3772318.3790622,https://doi.org/10.1145/3772318.3790622,2026-08-11,收敛轮 9：部署情境直接，但对记忆治理的证据不够专门。
can-sensitive-information-be-deleted-2024,Can Sensitive Information Be Deleted From LLMs? Objectives for Defending Against Extraction Attacks,INCLUDED,INCLUDE_AFTER_FULLTEXT,iclr-2024-c652e5f62fd1f5acbbf0d6413a1113e7,https://proceedings.iclr.cc/paper_files/paper/2024/hash/c652e5f62fd1f5acbbf0d6413a1113e7-Abstract-Conference.html,2026-08-11,引用链轮 6：正式 ICLR 论文，提供删除主张的直接反证，并量化白盒、黑盒恢复率与防御副作用。
carecall-ltm-self-disclosure-2024,Understanding the Impact of Long-Term Memory on Self-Disclosure with Large Language Model-Driven Chatbots for Public Health Intervention,INCLUDED,INCLUDE_REAL_DEPLOYMENT_BRIDGE,doi:10.1145/3613904.3642420,https://doi.org/10.1145/3613904.3642420,2026-08-11,收敛轮 5：现有地图缺少正式 CHI 论文对真实公共卫生部署中记忆—自我披露—熟悉感—隐私张力的联合证据；该增量不可由合成基准或纯机制论文替代。
chain-of-memory-2026,Chain-of-Memory: Lightweight Memory Construction with Dynamic Evolution for LLM Agents,EXCLUDED,REPRESENTATIVE_OVERLAP,2026.acl-long.534,https://aclanthology.org/2026.acl-long.534/,2026-08-11,其复杂构建反证与纳入的统一比较 .1232 重叠；后者控制变量更完整。
charactermeet-2024,CharacterMeet: Supporting Creative Writers' Entire Story Character Construction Processes Through Conversation with LLM-Powered Chatbot Avatars,EXCLUDED,DOMAIN_CREATIVE_ASSISTANT,doi:10.1145/3613904.3642105,https://doi.org/10.1145/3613904.3642105,2026-08-11,收敛轮 9：没有长期记忆机制或治理评测。
chatbot-commerce-2023,AI-based chatbots in conversational commerce and their effects on product and price perceptions,EXCLUDED,DOMAIN_APPLICATION,doi:10.1007/s12525-023-00633-8,https://doi.org/10.1007/s12525-023-00633-8,2026-08-11,收敛轮 8：个性化词项假阳性。
chatbot-confessions-2026,Chatbot Confessions: Large-Scale Analysis of Private Data Disclosure in Shared AI Chatbot Conversations,EXCLUDED,SHARED_CONVERSATION_DISCLOSURE_NOT_MEMORY,doi:10.56553/popets-2026-0081,https://petsymposium.org/popets/2026/popets-2026-0081.php,2026-08-11,收敛轮 9：对话长度不等同于跨会话持久记忆。
chatbot-education-meta-2023,A Meta-Analysis and Systematic Review of the Effect of Chatbot Technology Use in Sustainable Education,EXCLUDED,DOMAIN_SURVEY,doi:10.3390/su15042940,https://doi.org/10.3390/su15042940,2026-08-11,收敛轮 8：应用效果二手证据。
chatbot-education-principles-2023,"Educational Design Principles of Using AI Chatbot That Supports Self-Regulated Learning in Education: Goal Setting, Feedback, and Personalization",EXCLUDED,DOMAIN_APPLICATION,doi:10.3390/su151712921,https://doi.org/10.3390/su151712921,2026-08-11,收敛轮 8：个性化与长时词项假阳性。
chatdb-2023,ChatDB: Augmenting LLMs with Databases as Their Symbolic Memory,EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,arXiv:2306.03901,https://arxiv.org/abs/2306.03901,2026-08-11,引用链轮 6：仅预印本、主要使用合成任务，缺少真实写入冲突和删除评测。
chatgpt-memory-content-2025,"Analysis of the Content of ChatGPT's Memory: Types of Information, Security Implications, and User Perception",EXCLUDED,ROUND6_REPRESENTATIVE_OR_SCOPE_OVERLAP,doi:10.1109/mipro65660.2025.11131839,https://doi.org/10.1109/MIPRO65660.2025.11131839,2026-08-11,引用链轮 6：保留较强且更新的正式代表，避免同一产品内容审计重复。
chatgpt-memory-product-docs,ChatGPT Memory product documentation,EXCLUDED,PRODUCT_EXISTENCE_NOT_EFFECT_EVIDENCE,,https://help.openai.com/en/articles/8590148-memory-faq,2026-08-11,可证明产品功能与用户控制界面存在，但没有可复现的纵向效果、安全率、删除审计或对照实验；不作为学术效果证据。
chemagent-2025,ChemAgent: Self-updating Memories in Large Language Models Improves Chemical Reasoning,EXCLUDED,ROUND4_SCOPE_OR_REPRESENTATIVE_OVERLAP,https://proceedings.iclr.cc/paper_files/paper/2025/hash/fa7f64b45970e6a7f8824781e7e01501-Abstract-Conference.html,https://proceedings.iclr.cc/paper_files/paper/2025/hash/fa7f64b45970e6a7f8824781e7e01501-Abstract-Conference.html,2026-08-11,引用链轮 4 独立全文复核：自更新库只在化学推理任务中验证；跨任务经验积累已由 ExpeL、G-Memory 与 EM2 覆盖，领域专属性不足以增加核心卡片。
chemistry-agent-review-2024,A review of large language models and autonomous agents in chemistry,EXCLUDED,DOMAIN_SURVEY,doi:10.1039/d4sc03921a,https://doi.org/10.1039/d4sc03921a,2026-08-11,收敛轮 8：领域迁移距离大且为二手材料。
chronomem-2026,ChronoMem: Version Control and Semantic Rollback for Large Language Model Agent Memory,INCLUDED,INCLUDE_NEW_PREPRINT_MECHANISM_WITH_CAVEATS,arxiv:2607.27773,https://arxiv.org/abs/2607.27773,2026-08-11,收敛轮 11：全文给出此前地图缺失的全局记忆快照、自然语言版本解析和原子回滚控制原语；虽仅为预印本且数值存在内部冲突，机制分支不可替代，按桥接节点有条件纳入。
coala-2023,Cognitive Architectures for Language Agents,EXCLUDED,CONCEPTUAL_FRAMEWORK_OVERLAP,https://arxiv.org/abs/2309.02427,https://arxiv.org/abs/2309.02427,2026-08-11,收敛轮 8：未提供足以新增地图节点的独立记忆实证。
codex-eval-2021,Evaluating Large Language Models Trained on Code,EXCLUDED,SCOPE_OUT,https://arxiv.org/abs/2107.03374,https://arxiv.org/abs/2107.03374,2026-08-11,收敛轮 8：由宽查询中的 language model 与 memory 词项邻近造成假阳性。
cognitive-decline-llm-2024,Enhancing early detection of cognitive decline in the elderly: a comparative study utilizing large language models in clinical notes,EXCLUDED,LEXICAL_MEMORY_COLLISION,doi:10.1016/j.ebiom.2024.105401,https://doi.org/10.1016/j.ebiom.2024.105401,2026-08-11,收敛轮 8：认知记忆词面假阳性。
comprehensive-llm-overview-2023,A Comprehensive Overview of Large Language Models,EXCLUDED,SECONDARY_SURVEY,https://arxiv.org/abs/2307.06435,https://arxiv.org/abs/2307.06435,2026-08-11,收敛轮 8：范围过宽且为二手综述。
